subject,recall,item_who,word_who,list,soa,listtype
41,0,oddball_minus_one,asfixia,40,3,emotional
42,1,oddball_minus_one,suicida,1,2,emotional
42,1,oddball_minus_one,terrorista,3,4,emotional
42,0,oddball_minus_one,cancer,5,6,emotional
42,0,oddball_minus_one,hambruna,6,4,emotional
42,1,oddball_minus_one,sida,8,3,emotional
42,1,oddball_minus_one,masacre,15,2,emotional
42,0,oddball_minus_one,ceguera,16,2,emotional
42,1,oddball_minus_one,nazi,19,6,emotional
42,0,oddball_minus_one,amputacion,22,3,emotional
42,0,oddball_minus_one,crimen,23,6,emotional
42,0,oddball_minus_one,violacion,27,1,emotional
42,0,oddball_minus_one,plaga,28,1,emotional
42,1,oddball_minus_one,traidor,29,3,emotional
42,1,oddball_minus_one,sufrimiento,30,4,emotional
42,0,oddball_minus_one,morgue,31,1,emotional
42,1,oddball_minus_one,paraplejico,33,3,emotional
42,1,oddball_minus_one,asfixia,35,6,emotional
42,0,oddball_minus_one,ahogado,36,4,emotional
42,0,oddball_minus_one,asesino,37,1,emotional
42,1,oddball_minus_one,tumor,40,2,emotional
43,0,oddball_minus_one,nazi,1,4,emotional
43,1,oddball_minus_one,asesino,2,3,emotional
43,1,oddball_minus_one,asfixia,3,6,emotional
43,1,oddball_minus_one,morgue,4,3,emotional
43,1,oddball_minus_one,violacion,5,6,emotional
43,0,oddball_minus_one,sufrimiento,8,1,emotional
43,1,oddball_minus_one,suicida,14,4,emotional
43,1,oddball_minus_one,crimen,17,1,emotional
43,0,oddball_minus_one,paraplejico,19,1,emotional
43,0,oddball_minus_one,ceguera,22,3,emotional
43,0,oddball_minus_one,amputacion,24,4,emotional
43,0,oddball_minus_one,terrorista,26,6,emotional
43,0,oddball_minus_one,traidor,28,2,emotional
43,1,oddball_minus_one,masacre,30,4,emotional
43,0,oddball_minus_one,cancer,31,2,emotional
43,0,oddball_minus_one,tumor,33,6,emotional
43,1,oddball_minus_one,ahogado,35,2,emotional
43,1,oddball_minus_one,sida,36,3,emotional
43,1,oddball_minus_one,hambruna,37,1,emotional
43,0,oddball_minus_one,plaga,39,2,emotional
44,0,oddball_minus_one,amputacion,1,3,emotional
44,0,oddball_minus_one,hambruna,2,2,emotional
44,0,oddball_minus_one,traidor,4,2,emotional
44,1,oddball_minus_one,paraplejico,6,1,emotional
44,1,oddball_minus_one,tumor,8,6,emotional
44,0,oddball_minus_one,cancer,9,4,emotional
44,1,oddball_minus_one,terrorista,12,4,emotional
44,0,oddball_minus_one,asfixia,16,6,emotional
44,0,oddball_minus_one,ceguera,19,1,emotional
44,0,oddball_minus_one,ahogado,20,1,emotional
44,0,oddball_minus_one,morgue,24,6,emotional
44,1,oddball_minus_one,plaga,25,3,emotional
44,0,oddball_minus_one,sufrimiento,27,3,emotional
44,0,oddball_minus_one,violacion,28,4,emotional
44,0,oddball_minus_one,suicida,30,2,emotional
44,1,oddball_minus_one,crimen,31,1,emotional
44,0,oddball_minus_one,masacre,32,2,emotional
44,0,oddball_minus_one,nazi,35,3,emotional
44,1,oddball_minus_one,sida,38,6,emotional
44,1,oddball_minus_one,asesino,39,4,emotional
45,0,oddball_minus_one,sida,4,4,emotional
45,1,oddball_minus_one,suicida,5,3,emotional
45,0,oddball_minus_one,crimen,7,4,emotional
45,0,oddball_minus_one,paraplejico,12,3,emotional
45,0,oddball_minus_one,hambruna,13,1,emotional
45,0,oddball_minus_one,asesino,14,1,emotional
45,0,oddball_minus_one,plaga,16,6,emotional
45,0,oddball_minus_one,sufrimiento,18,4,emotional
45,1,oddball_minus_one,ahogado,20,3,emotional
45,0,oddball_minus_one,traidor,21,1,emotional
45,1,oddball_minus_one,tumor,22,2,emotional
45,0,oddball_minus_one,asfixia,23,3,emotional
45,1,oddball_minus_one,ceguera,24,6,emotional
45,1,oddball_minus_one,terrorista,27,6,emotional
45,0,oddball_minus_one,violacion,28,4,emotional
45,0,oddball_minus_one,nazi,30,6,emotional
45,0,oddball_minus_one,morgue,32,2,emotional
45,1,oddball_minus_one,masacre,34,1,emotional
45,0,oddball_minus_one,amputacion,37,2,emotional
45,0,oddball_minus_one,cancer,40,2,emotional
46,0,oddball_minus_one,ceguera,4,3,emotional
46,0,oddball_minus_one,hambruna,8,1,emotional
46,0,oddball_minus_one,masacre,10,6,emotional
46,1,oddball_minus_one,sida,11,3,emotional
46,1,oddball_minus_one,sufrimiento,12,1,emotional
46,0,oddball_minus_one,suicida,13,4,emotional
46,1,oddball_minus_one,asesino,15,3,emotional
46,0,oddball_minus_one,ahogado,17,6,emotional
46,0,oddball_minus_one,tumor,19,4,emotional
46,0,oddball_minus_one,crimen,20,6,emotional
46,0,oddball_minus_one,paraplejico,22,1,emotional
46,1,oddball_minus_one,amputacion,25,2,emotional
46,0,oddball_minus_one,morgue,28,6,emotional
46,1,oddball_minus_one,traidor,29,2,emotional
46,1,oddball_minus_one,terrorista,31,2,emotional
46,0,oddball_minus_one,violacion,32,1,emotional
46,1,oddball_minus_one,asfixia,34,4,emotional
46,1,oddball_minus_one,cancer,35,3,emotional
46,1,oddball_minus_one,nazi,36,2,emotional
46,0,oddball_minus_one,plaga,40,4,emotional
47,0,oddball_minus_one,sida,3,4,emotional
47,0,oddball_minus_one,sufrimiento,5,4,emotional
47,0,oddball_minus_one,ahogado,6,3,emotional
47,1,oddball_minus_one,tumor,14,1,emotional
47,0,oddball_minus_one,morgue,15,6,emotional
47,1,oddball_minus_one,amputacion,16,2,emotional
47,1,oddball_minus_one,terrorista,17,6,emotional
47,1,oddball_minus_one,paraplejico,21,3,emotional
47,1,oddball_minus_one,nazi,23,4,emotional
47,0,oddball_minus_one,asesino,26,1,emotional
47,0,oddball_minus_one,plaga,28,2,emotional
47,0,oddball_minus_one,violacion,29,2,emotional
47,0,oddball_minus_one,cancer,30,6,emotional
47,1,oddball_minus_one,asfixia,31,1,emotional
47,1,oddball_minus_one,hambruna,32,2,emotional
47,1,oddball_minus_one,crimen,34,1,emotional
47,1,oddball_minus_one,ceguera,36,6,emotional
47,0,oddball_minus_one,suicida,38,3,emotional
47,0,oddball_minus_one,traidor,39,4,emotional
47,1,oddball_minus_one,masacre,40,3,emotional
48,0,oddball_minus_one,plaga,1,1,emotional
48,0,oddball_minus_one,ahogado,2,1,emotional
48,0,oddball_minus_one,nazi,3,2,emotional
48,0,oddball_minus_one,ceguera,5,3,emotional
48,1,oddball_minus_one,amputacion,6,4,emotional
48,0,oddball_minus_one,crimen,7,1,emotional
48,0,oddball_minus_one,violacion,10,3,emotional
48,0,oddball_minus_one,paraplejico,11,4,emotional
48,0,oddball_minus_one,terrorista,13,2,emotional
48,0,oddball_minus_one,asfixia,15,2,emotional
48,1,oddball_minus_one,suicida,19,4,emotional
48,1,oddball_minus_one,tumor,21,6,emotional
48,0,oddball_minus_one,morgue,22,6,emotional
48,1,oddball_minus_one,asesino,25,3,emotional
48,1,oddball_minus_one,masacre,26,1,emotional
48,1,oddball_minus_one,hambruna,27,3,emotional
48,0,oddball_minus_one,sufrimiento,31,4,emotional
48,0,oddball_minus_one,sida,32,2,emotional
48,1,oddball_minus_one,traidor,33,6,emotional
48,0,oddball_minus_one,cancer,38,6,emotional
49,0,oddball_minus_one,terrorista,2,1,emotional
49,1,oddball_minus_one,nazi,4,4,emotional
49,0,oddball_minus_one,masacre,6,1,emotional
49,1,oddball_minus_one,suicida,7,6,emotional
49,0,oddball_minus_one,amputacion,10,3,emotional
49,1,oddball_minus_one,tumor,11,3,emotional
49,1,oddball_minus_one,asfixia,12,4,emotional
49,1,oddball_minus_one,cancer,14,3,emotional
49,1,oddball_minus_one,morgue,15,1,emotional
49,1,oddball_minus_one,crimen,17,6,emotional
49,1,oddball_minus_one,ceguera,18,6,emotional
49,1,oddball_minus_one,paraplejico,21,4,emotional
49,0,oddball_minus_one,violacion,22,2,emotional
49,0,oddball_minus_one,traidor,25,1,emotional
49,0,oddball_minus_one,ahogado,29,2,emotional
49,1,oddball_minus_one,asesino,30,2,emotional
49,1,oddball_minus_one,sufrimiento,34,2,emotional
49,1,oddball_minus_one,sida,36,6,emotional
49,0,oddball_minus_one,hambruna,38,3,emotional
49,0,oddball_minus_one,plaga,39,4,emotional
50,1,oddball_minus_one,suicida,2,4,emotional
50,1,oddball_minus_one,tumor,4,4,emotional
50,0,oddball_minus_one,sufrimiento,7,2,emotional
50,0,oddball_minus_one,ahogado,10,1,emotional
50,0,oddball_minus_one,terrorista,11,3,emotional
50,0,oddball_minus_one,hambruna,16,1,emotional
50,0,oddball_minus_one,asfixia,17,3,emotional
50,1,oddball_minus_one,paraplejico,20,2,emotional
50,0,oddball_minus_one,nazi,21,1,emotional
50,0,oddball_minus_one,morgue,22,4,emotional
50,0,oddball_minus_one,sida,24,1,emotional
50,1,oddball_minus_one,amputacion,25,2,emotional
50,0,oddball_minus_one,plaga,26,4,emotional
50,0,oddball_minus_one,ceguera,27,3,emotional
50,1,oddball_minus_one,crimen,28,6,emotional
50,1,oddball_minus_one,cancer,29,3,emotional
50,1,oddball_minus_one,masacre,30,2,emotional
50,1,oddball_minus_one,asesino,32,6,emotional
50,1,oddball_minus_one,traidor,38,6,emotional
50,1,oddball_minus_one,violacion,39,6,emotional
51,1,oddball_minus_one,sida,1,3,emotional
51,1,oddball_minus_one,tumor,4,3,emotional
51,0,oddball_minus_one,traidor,5,6,emotional
51,0,oddball_minus_one,ahogado,7,1,emotional
51,0,oddball_minus_one,morgue,8,1,emotional
51,1,oddball_minus_one,suicida,13,4,emotional
51,1,oddball_minus_one,asfixia,15,1,emotional
51,1,oddball_minus_one,terrorista,16,6,emotional
51,1,oddball_minus_one,hambruna,17,6,emotional
51,0,oddball_minus_one,sufrimiento,18,2,emotional
51,1,oddball_minus_one,nazi,22,1,emotional
51,1,oddball_minus_one,amputacion,25,4,emotional
51,0,oddball_minus_one,asesino,26,3,emotional
51,1,oddball_minus_one,ceguera,28,4,emotional
51,0,oddball_minus_one,plaga,29,4,emotional
51,1,oddball_minus_one,paraplejico,33,2,emotional
51,0,oddball_minus_one,masacre,35,3,emotional
51,1,oddball_minus_one,crimen,37,6,emotional
51,1,oddball_minus_one,cancer,38,2,emotional
51,1,oddball_minus_one,violacion,40,2,emotional
52,0,oddball_minus_one,asfixia,2,1,emotional
52,1,oddball_minus_one,masacre,5,6,emotional
52,0,oddball_minus_one,paraplejico,8,4,emotional
52,1,oddball_minus_one,sida,9,1,emotional
52,0,oddball_minus_one,ceguera,10,2,emotional
52,1,oddball_minus_one,crimen,13,6,emotional
52,0,oddball_minus_one,amputacion,14,2,emotional
52,0,oddball_minus_one,suicida,16,2,emotional
52,0,oddball_minus_one,nazi,18,4,emotional
52,0,oddball_minus_one,plaga,20,3,emotional
52,0,oddball_minus_one,traidor,22,4,emotional
52,0,oddball_minus_one,tumor,26,6,emotional
52,1,oddball_minus_one,violacion,28,3,emotional
52,0,oddball_minus_one,sufrimiento,29,1,emotional
52,0,oddball_minus_one,morgue,30,3,emotional
52,0,oddball_minus_one,hambruna,31,6,emotional
52,0,oddball_minus_one,asesino,32,1,emotional
52,1,oddball_minus_one,ahogado,37,2,emotional
52,0,oddball_minus_one,cancer,39,4,emotional
52,1,oddball_minus_one,terrorista,40,3,emotional
53,0,oddball_minus_one,amputacion,2,1,emotional
53,1,oddball_minus_one,hambruna,4,3,emotional
53,0,oddball_minus_one,cancer,5,1,emotional
53,0,oddball_minus_one,plaga,6,4,emotional
53,0,oddball_minus_one,violacion,7,3,emotional
53,1,oddball_minus_one,paraplejico,9,6,emotional
53,0,oddball_minus_one,ahogado,11,6,emotional
53,1,oddball_minus_one,tumor,15,3,emotional
53,0,oddball_minus_one,asesino,17,6,emotional
53,0,oddball_minus_one,traidor,18,3,emotional
53,0,oddball_minus_one,crimen,19,6,emotional
53,0,oddball_minus_one,morgue,21,1,emotional
53,0,oddball_minus_one,masacre,22,2,emotional
53,1,oddball_minus_one,asfixia,25,4,emotional
53,1,oddball_minus_one,sufrimiento,27,2,emotional
53,0,oddball_minus_one,ceguera,28,2,emotional
53,1,oddball_minus_one,nazi,33,4,emotional
53,0,oddball_minus_one,terrorista,35,2,emotional
53,0,oddball_minus_one,suicida,37,1,emotional
53,1,oddball_minus_one,sida,38,4,emotional
54,0,oddball_minus_one,sufrimiento,1,4,emotional
54,0,oddball_minus_one,violacion,3,3,emotional
54,1,oddball_minus_one,asfixia,5,1,emotional
54,0,oddball_minus_one,asesino,7,6,emotional
54,0,oddball_minus_one,paraplejico,9,2,emotional
54,1,oddball_minus_one,tumor,12,3,emotional
54,1,oddball_minus_one,plaga,13,2,emotional
54,1,oddball_minus_one,cancer,15,4,emotional
54,0,oddball_minus_one,hambruna,16,6,emotional
54,1,oddball_minus_one,traidor,17,4,emotional
54,1,oddball_minus_one,ceguera,18,3,emotional
54,0,oddball_minus_one,crimen,19,6,emotional
54,0,oddball_minus_one,ahogado,24,1,emotional
54,1,oddball_minus_one,masacre,27,4,emotional
54,0,oddball_minus_one,sida,28,2,emotional
54,0,oddball_minus_one,terrorista,31,3,emotional
54,1,oddball_minus_one,nazi,32,1,emotional
54,1,oddball_minus_one,morgue,33,6,emotional
54,0,oddball_minus_one,amputacion,34,1,emotional
54,1,oddball_minus_one,suicida,40,2,emotional
55,0,oddball_minus_one,suicida,3,4,emotional
55,0,oddball_minus_one,terrorista,4,4,emotional
55,0,oddball_minus_one,asesino,5,3,emotional
55,1,oddball_minus_one,ceguera,8,6,emotional
55,1,oddball_minus_one,hambruna,13,6,emotional
55,1,oddball_minus_one,amputacion,17,4,emotional
55,0,oddball_minus_one,crimen,20,1,emotional
55,0,oddball_minus_one,cancer,22,1,emotional
55,1,oddball_minus_one,paraplejico,23,3,emotional
55,0,oddball_minus_one,traidor,25,1,emotional
55,0,oddball_minus_one,tumor,26,2,emotional
55,0,oddball_minus_one,asfixia,27,3,emotional
55,0,oddball_minus_one,morgue,29,2,emotional
55,0,oddball_minus_one,sida,30,6,emotional
55,0,oddball_minus_one,violacion,31,2,emotional
55,0,oddball_minus_one,masacre,35,4,emotional
55,1,oddball_minus_one,nazi,36,3,emotional
55,0,oddball_minus_one,plaga,38,6,emotional
55,0,oddball_minus_one,ahogado,39,2,emotional
55,0,oddball_minus_one,sufrimiento,40,1,emotional
56,0,oddball_minus_one,asesino,2,3,emotional
56,0,oddball_minus_one,traidor,5,4,emotional
56,0,oddball_minus_one,nazi,6,2,emotional
56,0,oddball_minus_one,sida,7,6,emotional
56,0,oddball_minus_one,amputacion,10,6,emotional
56,0,oddball_minus_one,paraplejico,12,2,emotional
56,1,oddball_minus_one,crimen,14,2,emotional
56,1,oddball_minus_one,terrorista,16,3,emotional
56,1,oddball_minus_one,hambruna,21,4,emotional
56,0,oddball_minus_one,violacion,22,6,emotional
56,0,oddball_minus_one,suicida,24,1,emotional
56,0,oddball_minus_one,morgue,26,1,emotional
56,0,oddball_minus_one,sufrimiento,27,3,emotional
56,1,oddball_minus_one,tumor,29,2,emotional
56,1,oddball_minus_one,plaga,32,4,emotional
56,1,oddball_minus_one,asfixia,34,3,emotional
56,1,oddball_minus_one,cancer,35,1,emotional
56,1,oddball_minus_one,masacre,37,4,emotional
56,1,oddball_minus_one,ceguera,39,6,emotional
56,1,oddball_minus_one,ahogado,40,1,emotional
57,1,oddball_minus_one,paraplejico,1,1,emotional
57,1,oddball_minus_one,ceguera,2,3,emotional
57,0,oddball_minus_one,terrorista,3,6,emotional
57,1,oddball_minus_one,masacre,4,4,emotional
57,1,oddball_minus_one,amputacion,5,2,emotional
57,1,oddball_minus_one,asesino,8,3,emotional
57,1,oddball_minus_one,asfixia,10,3,emotional
57,0,oddball_minus_one,cancer,13,6,emotional
57,0,oddball_minus_one,suicida,14,2,emotional
57,1,oddball_minus_one,tumor,15,1,emotional
57,0,oddball_minus_one,crimen,20,2,emotional
57,0,oddball_minus_one,plaga,21,1,emotional
57,0,oddball_minus_one,ahogado,22,6,emotional
57,0,oddball_minus_one,morgue,23,4,emotional
57,0,oddball_minus_one,sufrimiento,29,4,emotional
57,0,oddball_minus_one,sida,33,4,emotional
57,0,oddball_minus_one,nazi,34,2,emotional
57,0,oddball_minus_one,violacion,35,6,emotional
57,1,oddball_minus_one,traidor,38,1,emotional
57,1,oddball_minus_one,hambruna,40,3,emotional
58,0,oddball_minus_one,nazi,1,1,emotional
58,1,oddball_minus_one,cancer,3,3,emotional
58,0,oddball_minus_one,tumor,4,1,emotional
58,0,oddball_minus_one,sida,5,6,emotional
58,0,oddball_minus_one,plaga,8,2,emotional
58,0,oddball_minus_one,hambruna,9,3,emotional
58,1,oddball_minus_one,suicida,11,6,emotional
58,0,oddball_minus_one,terrorista,12,1,emotional
58,0,oddball_minus_one,morgue,13,2,emotional
58,1,oddball_minus_one,traidor,15,2,emotional
58,0,oddball_minus_one,paraplejico,18,2,emotional
58,0,oddball_minus_one,asesino,22,3,emotional
58,0,oddball_minus_one,masacre,24,6,emotional
58,0,oddball_minus_one,amputacion,26,1,emotional
58,0,oddball_minus_one,asfixia,28,4,emotional
58,1,oddball_minus_one,crimen,29,4,emotional
58,0,oddball_minus_one,ahogado,30,6,emotional
58,0,oddball_minus_one,ceguera,37,3,emotional
58,0,oddball_minus_one,violacion,38,4,emotional
58,0,oddball_minus_one,sufrimiento,39,4,emotional
59,1,oddball_minus_one,ahogado,1,4,emotional
59,0,oddball_minus_one,nazi,2,1,emotional
59,1,oddball_minus_one,cancer,3,2,emotional
59,0,oddball_minus_one,sida,4,6,emotional
59,0,oddball_minus_one,hambruna,5,3,emotional
59,1,oddball_minus_one,asesino,8,2,emotional
59,0,oddball_minus_one,plaga,9,2,emotional
59,1,oddball_minus_one,asfixia,10,3,emotional
59,1,oddball_minus_one,suicida,14,4,emotional
59,1,oddball_minus_one,ceguera,16,6,emotional
59,1,oddball_minus_one,masacre,17,6,emotional
59,1,oddball_minus_one,terrorista,19,3,emotional
59,0,oddball_minus_one,paraplejico,21,1,emotional
59,1,oddball_minus_one,amputacion,29,2,emotional
59,0,oddball_minus_one,traidor,30,3,emotional
59,1,oddball_minus_one,tumor,32,4,emotional
59,0,oddball_minus_one,sufrimiento,34,4,emotional
59,1,oddball_minus_one,morgue,35,1,emotional
59,1,oddball_minus_one,violacion,38,6,emotional
59,1,oddball_minus_one,crimen,40,1,emotional
60,0,oddball_minus_one,cancer,1,3,emotional
60,0,oddball_minus_one,plaga,4,2,emotional
60,1,oddball_minus_one,nazi,5,4,emotional
60,1,oddball_minus_one,violacion,8,6,emotional
60,0,oddball_minus_one,ceguera,10,6,emotional
60,0,oddball_minus_one,traidor,12,2,emotional
60,0,oddball_minus_one,sida,14,2,emotional
60,1,oddball_minus_one,ahogado,15,1,emotional
60,0,oddball_minus_one,suicida,16,2,emotional
60,0,oddball_minus_one,morgue,17,3,emotional
60,0,oddball_minus_one,masacre,20,4,emotional
60,0,oddball_minus_one,asfixia,22,1,emotional
60,0,oddball_minus_one,tumor,23,3,emotional
60,0,oddball_minus_one,asesino,24,1,emotional
60,1,oddball_minus_one,amputacion,26,4,emotional
60,1,oddball_minus_one,terrorista,27,4,emotional
60,0,oddball_minus_one,sufrimiento,31,1,emotional
60,0,oddball_minus_one,paraplejico,35,3,emotional
60,1,oddball_minus_one,crimen,36,6,emotional
60,0,oddball_minus_one,hambruna,37,6,emotional
61,0,oddball_minus_one,nazi,3,2,emotional
61,0,oddball_minus_one,paraplejico,4,2,emotional
61,0,oddball_minus_one,sufrimiento,5,4,emotional
61,1,oddball_minus_one,plaga,6,6,emotional
61,0,oddball_minus_one,amputacion,7,3,emotional
61,0,oddball_minus_one,suicida,12,1,emotional
61,0,oddball_minus_one,violacion,14,6,emotional
61,0,oddball_minus_one,terrorista,15,6,emotional
61,0,oddball_minus_one,asfixia,17,3,emotional
61,0,oddball_minus_one,asesino,18,6,emotional
61,1,oddball_minus_one,morgue,21,2,emotional
61,0,oddball_minus_one,hambruna,23,3,emotional
61,0,oddball_minus_one,crimen,24,2,emotional
61,1,oddball_minus_one,masacre,27,1,emotional
61,0,oddball_minus_one,cancer,30,1,emotional
61,0,oddball_minus_one,sida,31,1,emotional
61,1,oddball_minus_one,ahogado,32,4,emotional
61,1,oddball_minus_one,tumor,33,3,emotional
61,1,oddball_minus_one,traidor,35,4,emotional
61,1,oddball_minus_one,ceguera,40,4,emotional
62,0,oddball_minus_one,asfixia,1,3,emotional
62,1,oddball_minus_one,violacion,2,3,emotional
62,0,oddball_minus_one,suicida,7,1,emotional
62,1,oddball_minus_one,plaga,8,4,emotional
62,0,oddball_minus_one,asesino,9,2,emotional
62,1,oddball_minus_one,morgue,16,4,emotional
62,0,oddball_minus_one,paraplejico,21,3,emotional
62,1,oddball_minus_one,sufrimiento,23,6,emotional
62,0,oddball_minus_one,sida,27,2,emotional
62,1,oddball_minus_one,nazi,28,6,emotional
